Image,Accuracy,F1,Jaccard,Recall,Precision,Dice
ISIC_0000232.jpg,0.9705352783203125,0.9098716452742124,0.8346463435519781,0.8373711340206186,0.996116504854369,0.9098716452317446
ISIC_0014724.jpg,0.33563232421875,0.09944568544717465,0.05232456904057113,0.05232456904057113,1.0,0.09944568544511778
ISIC_0013637.jpg,0.93524169921875,0.0,0.0,0.0,0.0,0.0
ISIC_0015013.jpg,0.4608154296875,0.0028782662678480727,0.001441207222991494,0.001492668364211081,0.04012588512981904,0.002878266267766853
ISIC_0013461.jpg,0.932159423828125,0.0,0.0,0.0,0.0,0.0
ISIC_0010060.jpg,0.9476776123046875,0.0,0.0,0.0,0.0,0.0
ISIC_0012741.jpg,0.96820068359375,0.0,0.0,0.0,0.0,0.0
ISIC_0013223.jpg,0.889404296875,0.0,0.0,0.0,0.0,0.0
ISIC_0010063.jpg,0.1281890869140625,0.021811707099933228,0.011026102610261027,0.011026102610261027,1.0,0.021811707099559798
ISIC_0012445.jpg,0.9892578125,0.8482104355325571,0.7364283040059902,0.778393351800554,0.9317858834675509,0.8482104353496742
ISIC_0001181.jpg,0.969329833984375,0.0,0.0,0.0,0.0,0.0
ISIC_0012489.jpg,0.900115966796875,0.380465644520159,0.23492286115007013,0.23492286115007013,1.0,0.3804656444841505
ISIC_0000189.jpg,0.6719207763671875,0.32410172581811325,0.19338985594237695,0.19338985594237695,1.0,0.3241017258079249
ISIC_0000048.jpg,0.9772186279296875,0.9025902003001239,0.822473246135553,0.8363966142684401,0.980161541731614,0.902590200241235
ISIC_0000060.jpg,0.5491180419921875,0.19041617578563796,0.1052265019379845,0.1052265019379845,1.0,0.19041617578042094
ISIC_0000196.jpg,0.8104095458984375,0.5753733638631626,0.40387660125701674,0.40387660125701674,1.0,0.5753733638434991
ISIC_0014503.jpg,0.8809967041015625,0.0,0.0,0.0,0.0,0.0
ISIC_0013573.jpg,0.8961944580078125,0.022417013938784307,0.011335561691614591,0.011335561691614591,1.0,0.02241701393556301
ISIC_0014664.jpg,0.5077056884765625,0.22968746269369433,0.1297440185579802,0.1297440185579802,1.0,0.2296874626882103
